ciudad;vulnerabilidad;nivel_de_urgencia_x;patron_social;impacto_social;n_reportes;id;nombre;edad;genero;comentario;categoria_del_problema;nivel_de_urgencia_y;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
medellin;0.48;0.5;Estable;0.49;1010;9256;pedro;43.0;f;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2024 03 01;1;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
medellin;0.48;0.5;Estable;0.49;1010;9258;pedro;;m;no hay suficientes escuelas publicas;seguridad;urgente;2024 05 21;1;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9264;carlos;41.0;otro;la contaminacion del rio esta aumentando;salud;no urgente;2023 12 05;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
medellin;0.48;0.5;Estable;0.49;1010;9276;carlos;54.0;f;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 10 18;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
medellin;0.48;0.5;Estable;0.49;1010;9283;jorge;56.0;otro;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2024 04 17;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
medellin;0.48;0.5;Estable;0.49;1010;9292;maria;53.0;otro;queremos mas presencia policial;salud;no urgente;2024 03 15;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9295;maria;39.0;f;hay problemas con la recoleccion de basura;seguridad;urgente;2023 04 05;0;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;9305;laura;20.0;m;la contaminacion del rio esta aumentando;educacion;urgente;2023 06 23;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
medellin;0.48;0.5;Estable;0.49;1010;9317;valentina;69.0;m;;seguridad;no urgente;2023 11 19;1;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
medellin;0.48;0.5;Estable;0.49;1010;9328;jorge;37.0;f;necesitamos mas acceso a internet en la zona;educacion;no urgente;2024 10 19;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;9334;pedro;;f;queremos mas presencia policial;medio ambiente;urgente;2023 05 17;1;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9342;camilo;69.0;m;queremos mas presencia policial;medio ambiente;urgente;2024 06 23;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9343;jorge;18.0;f;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2024 02 29;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
medellin;0.48;0.5;Estable;0.49;1010;9346;carlos;44.0;otro;falta agua potable en varias casas;seguridad;urgente;2024 09 29;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9356;juan;53.0;m;la contaminacion del rio esta aumentando;seguridad;no urgente;2023 09 01;0;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
medellin;0.48;0.5;Estable;0.49;1010;9362;ana;55.0;f;hay problemas con la recoleccion de basura;seguridad;no urgente;2024 06 02;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
medellin;0.48;0.5;Estable;0.49;1010;9367;jorge;20.0;f;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2023 10 19;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
medellin;0.48;0.5;Estable;0.49;1010;9374;pedro;15.0;m;queremos mas presencia policial;seguridad;urgente;2023 01 16;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9375;carlos;76.0;otro;las basuras no se recogen a tiempo;educacion;no urgente;2023 05 16;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;9402;pedro;37.0;m;no hay suficientes escuelas publicas;medio ambiente;urgente;2023 08 04;1;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9414;jorge;59.0;otro;;medio ambiente;no urgente;2024 08 30;1;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
medellin;0.48;0.5;Estable;0.49;1010;9415;maria;30.0;otro;faltan medicos en el centro de salud;medio ambiente;no urgente;2024 10 21;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
medellin;0.48;0.5;Estable;0.49;1010;9417;laura;;f;queremos mas presencia policial;educacion;urgente;2023 05 20;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9428;carlos;58.0;m;la contaminacion del rio esta aumentando;seguridad;no urgente;2024 08 03;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
medellin;0.48;0.5;Estable;0.49;1010;9438;jorge;24.0;;falta agua potable en varias casas;educacion;urgente;2024 06 26;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9439;juan;38.0;;queremos mas presencia policial;salud;urgente;2024 01 18;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9451;sofia;16.0;f;las basuras no se recogen a tiempo;seguridad;urgente;2024 07 05;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;9475;jorge;70.0;m;queremos mas presencia policial;educacion;no urgente;2023 05 27;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9476;sofia;32.0;otro;necesitamos mas acceso a internet en la zona;educacion;no urgente;2024 07 22;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;9479;jorge;35.0;m;la contaminacion del rio esta aumentando;salud;urgente;2023 01 09;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
medellin;0.48;0.5;Estable;0.49;1010;9481;ana;15.0;;hay problemas con la recoleccion de basura;seguridad;no urgente;2023 09 14;0;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;9486;juan;80.0;m;no hay suficientes escuelas publicas;salud;no urgente;2024 02 28;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9488;ana;45.0;m;no hay suficientes escuelas publicas;salud;no urgente;2024 09 11;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9508;camilo;53.0;m;las basuras no se recogen a tiempo;seguridad;urgente;2023 03 06;0;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
medellin;0.48;0.5;Estable;0.49;1010;9524;sofia;27.0;f;queremos mas presencia policial;seguridad;urgente;2023 06 22;1;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9545;ana;80.0;f;faltan medicos en el centro de salud;educacion;urgente;2024 11 10;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
medellin;0.48;0.5;Estable;0.49;1010;9550;jorge;46.0;otro;;salud;no urgente;2023 06 08;1;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
medellin;0.48;0.5;Estable;0.49;1010;9560;camilo;24.0;otro;falta agua potable en varias casas;salud;urgente;2023 04 03;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9572;pedro;62.0;f;las basuras no se recogen a tiempo;medio ambiente;urgente;2023 02 27;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
medellin;0.48;0.5;Estable;0.49;1010;9589;valentina;26.0;otro;queremos mas presencia policial;seguridad;no urgente;2024 04 21;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9634;carlos;64.0;otro;queremos mas presencia policial;seguridad;urgente;2023 06 14;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9646;sofia;79.0;m;no hay suficientes escuelas publicas;educacion;urgente;2023 09 06;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9653;ana;25.0;otro;no hay suficientes escuelas publicas;medio ambiente;urgente;2024 11 08;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9658;valentina;37.0;m;hay problemas con la recoleccion de basura;salud;urgente;2024 04 19;1;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
medellin;0.48;0.5;Estable;0.49;1010;9672;maria;29.0;f;no hay suficientes escuelas publicas;medio ambiente;urgente;2023 04 08;1;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9689;pedro;78.0;otro;faltan medicos en el centro de salud;educacion;urgente;2023 04 09;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
medellin;0.48;0.5;Estable;0.49;1010;9691;laura;46.0;m;queremos mas presencia policial;medio ambiente;no urgente;2023 09 10;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9707;sofia;;f;falta agua potable en varias casas;seguridad;no urgente;2024 10 01;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9708;valentina;50.0;m;faltan medicos en el centro de salud;educacion;no urgente;2024 05 06;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
medellin;0.48;0.5;Estable;0.49;1010;9728;pedro;60.0;f;faltan medicos en el centro de salud;seguridad;urgente;2024 02 29;1;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
medellin;0.48;0.5;Estable;0.49;1010;9741;carlos;34.0;m;las calles estan muy oscuras y peligrosas;educacion;no urgente;2024 05 04;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
medellin;0.48;0.5;Estable;0.49;1010;9753;valentina;78.0;m;las basuras no se recogen a tiempo;salud;no urgente;2023 05 30;0;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;9758;pedro;15.0;otro;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2023 01 18;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;9763;maria;39.0;f;no hay suficientes escuelas publicas;educacion;no urgente;2023 05 17;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
medellin;0.48;0.5;Estable;0.49;1010;9767;sofia;74.0;m;las calles estan muy oscuras y peligrosas;educacion;urgente;2024 05 27;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
medellin;0.48;0.5;Estable;0.49;1010;9769;maria;24.0;otro;la contaminacion del rio esta aumentando;educacion;urgente;2024 09 30;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
medellin;0.48;0.5;Estable;0.49;1010;9777;sofia;17.0;f;la contaminacion del rio esta aumentando;salud;urgente;2024 07 06;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
medellin;0.48;0.5;Estable;0.49;1010;9783;sofia;36.0;f;hay problemas con la recoleccion de basura;salud;urgente;2023 11 13;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
medellin;0.48;0.5;Estable;0.49;1010;9793;jorge;18.0;f;falta agua potable en varias casas;seguridad;no urgente;2024 08 04;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9800;carlos;45.0;m;la contaminacion del rio esta aumentando;salud;no urgente;2023 07 03;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
medellin;0.48;0.5;Estable;0.49;1010;9803;valentina;65.0;otro;;seguridad;urgente;2023 09 30;1;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
medellin;0.48;0.5;Estable;0.49;1010;9810;carlos;51.0;;falta agua potable en varias casas;medio ambiente;no urgente;2024 06 08;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9821;jorge;57.0;;las basuras no se recogen a tiempo;seguridad;no urgente;2023 12 21;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;9840;carlos;45.0;otro;necesitamos mas acceso a internet en la zona;salud;urgente;2023 04 20;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;9841;pedro;53.0;;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2024 05 23;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
medellin;0.48;0.5;Estable;0.49;1010;9853;camilo;55.0;f;faltan medicos en el centro de salud;salud;urgente;2024 03 11;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
medellin;0.48;0.5;Estable;0.49;1010;9854;ana;18.0;otro;no tenemos centros culturales ni bibliotecas;salud;no urgente;2023 09 08;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
medellin;0.48;0.5;Estable;0.49;1010;9858;ana;41.0;f;queremos mas presencia policial;salud;no urgente;2023 08 27;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9861;ana;59.0;f;las basuras no se recogen a tiempo;educacion;no urgente;2023 03 10;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
medellin;0.48;0.5;Estable;0.49;1010;9869;camilo;60.0;f;queremos mas presencia policial;salud;no urgente;2024 03 08;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9875;laura;25.0;otro;falta agua potable en varias casas;medio ambiente;urgente;2023 08 02;0;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
medellin;0.48;0.5;Estable;0.49;1010;9877;maria;55.0;m;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 08 24;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;9883;ana;23.0;otro;las calles estan muy oscuras y peligrosas;salud;no urgente;2023 12 13;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
medellin;0.48;0.5;Estable;0.49;1010;9884;ana;50.0;otro;faltan medicos en el centro de salud;educacion;no urgente;2023 01 08;1;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
medellin;0.48;0.5;Estable;0.49;1010;9885;valentina;;f;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 08 24;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
medellin;0.48;0.5;Estable;0.49;1010;9886;pedro;34.0;f;queremos mas presencia policial;salud;no urgente;2023 02 22;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
medellin;0.48;0.5;Estable;0.49;1010;9888;maria;57.0;otro;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 08 24;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
