id;nombre;edad;genero;ciudad;comentario;categoria_del_problema;nivel_de_urgencia;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
8958;maria;73.0;f;manizales;queremos mas presencia policial;seguridad;no urgente;2023 02 16;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8959;pedro;60.0;m;manizales;no hay suficientes escuelas publicas;salud;no urgente;2023 12 28;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
8960;sofia;21.0;f;pereira;;medio ambiente;urgente;2024 08 05;0;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
8961;valentina;55.0;m;cali;las calles estan muy oscuras y peligrosas;salud;no urgente;2023 07 10;0;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
8962;maria;47.0;m;cucuta;no hay suficientes escuelas publicas;salud;no urgente;2023 01 04;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8963;maria;24.0;f;cali;las basuras no se recogen a tiempo;educacion;urgente;2023 01 14;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8964;pedro;41.0;m;cartagena;falta agua potable en varias casas;medio ambiente;no urgente;2023 12 07;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8965;carlos;51.0;f;pereira;queremos mas presencia policial;seguridad;urgente;2023 09 18;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8966;camilo;37.0;m;medellin;necesitamos mas acceso a internet en la zona;educacion;urgente;2023 09 21;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8967;sofia;53.0;f;medellin;las basuras no se recogen a tiempo;educacion;no urgente;2023 04 27;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8968;carlos;78.0;otro;pereira;no hay suficientes escuelas publicas;medio ambiente;no urgente;2024 06 19;1;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8969;juan;27.0;f;bucaramanga;;seguridad;urgente;2023 04 01;0;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
8970;jorge;43.0;otro;pereira;falta agua potable en varias casas;salud;urgente;2023 09 17;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8971;maria;16.0;;medellin;la contaminacion del rio esta aumentando;educacion;no urgente;2024 06 24;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
8972;maria;41.0;f;cali;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2024 07 06;1;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8973;maria;38.0;f;cucuta;faltan medicos en el centro de salud;salud;urgente;2023 09 23;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8974;carlos;46.0;m;cartagena;no tenemos centros culturales ni bibliotecas;salud;no urgente;2024 06 18;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
8975;ana;27.0;otro;barranquilla;faltan medicos en el centro de salud;medio ambiente;urgente;2024 04 22;0;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
8976;jorge;51.0;otro;cali;no tenemos centros culturales ni bibliotecas;salud;no urgente;2024 12 01;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
8977;laura;27.0;f;manizales;no hay suficientes escuelas publicas;medio ambiente;no urgente;2023 04 30;1;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
8978;jorge;63.0;f;manizales;no hay suficientes escuelas publicas;seguridad;no urgente;2023 08 20;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8979;maria;56.0;otro;santa marta;la contaminacion del rio esta aumentando;salud;no urgente;2024 08 17;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
8980;valentina;42.0;m;medellin;las basuras no se recogen a tiempo;educacion;no urgente;2023 07 24;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8981;jorge;47.0;m;pereira;las calles estan muy oscuras y peligrosas;medio ambiente;no urgente;2023 09 23;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
8982;juan;22.0;otro;bogota;queremos mas presencia policial;seguridad;no urgente;2023 08 19;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8983;juan;58.0;otro;cucuta;las basuras no se recogen a tiempo;salud;urgente;2023 07 17;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
8984;sofia;62.0;m;bucaramanga;la contaminacion del rio esta aumentando;salud;urgente;2023 09 26;1;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
8985;laura;27.0;f;santa marta;necesitamos mas acceso a internet en la zona;medio ambiente;no urgente;2023 12 25;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8986;valentina;51.0;m;santa marta;las basuras no se recogen a tiempo;educacion;no urgente;2023 10 26;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
8987;juan;55.0;f;cartagena;no tenemos centros culturales ni bibliotecas;salud;no urgente;2024 09 13;0;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
8988;jorge;19.0;f;medellin;no hay suficientes escuelas publicas;salud;urgente;2023 12 24;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8989;ana;38.0;m;bogota;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 07 18;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
8990;jorge;27.0;otro;cartagena;hay problemas con la recoleccion de basura;educacion;urgente;2023 10 26;0;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
8991;valentina;26.0;otro;barranquilla;queremos mas presencia policial;seguridad;urgente;2024 04 30;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8992;valentina;20.0;otro;medellin;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2023 09 03;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
8993;ana;54.0;otro;bucaramanga;;medio ambiente;no urgente;2023 01 20;0;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
8994;juan;;otro;bogota;no hay suficientes escuelas publicas;seguridad;urgente;2024 02 22;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
8995;maria;27.0;m;bucaramanga;falta agua potable en varias casas;seguridad;no urgente;2024 11 11;0;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
8996;valentina;77.0;m;bucaramanga;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2023 07 05;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
8997;valentina;77.0;f;cali;las calles estan muy oscuras y peligrosas;salud;no urgente;2023 10 10;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
8998;jorge;65.0;m;santa marta;queremos mas presencia policial;seguridad;no urgente;2023 12 29;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
8999;carlos;34.0;m;manizales;la contaminacion del rio esta aumentando;medio ambiente;no urgente;2023 06 27;1;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
9000;sofia;31.0;m;bucaramanga;faltan medicos en el centro de salud;salud;urgente;2024 09 05;1;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
9001;jorge;69.0;f;manizales;falta agua potable en varias casas;seguridad;urgente;2024 11 28;1;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
9002;ana;19.0;otro;cucuta;faltan medicos en el centro de salud;seguridad;no urgente;2023 07 06;0;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
9003;sofia;69.0;otro;barranquilla;no hay suficientes escuelas publicas;educacion;urgente;2024 10 03;1;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
9004;pedro;57.0;m;cartagena;faltan medicos en el centro de salud;medio ambiente;no urgente;2023 05 16;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
9005;maria;;f;barranquilla;faltan medicos en el centro de salud;educacion;urgente;2024 10 30;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
9006;jorge;78.0;m;bogota;falta agua potable en varias casas;educacion;urgente;2023 03 06;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
9007;camilo;58.0;;cartagena;;educacion;no urgente;2024 07 24;0;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
9008;juan;72.0;m;santa marta;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2024 05 24;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
9009;ana;32.0;f;cali;hay problemas con la recoleccion de basura;seguridad;urgente;2023 07 21;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
9010;laura;37.0;m;cali;faltan medicos en el centro de salud;seguridad;urgente;2023 01 27;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
9011;valentina;66.0;otro;medellin;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2023 07 20;0;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
9012;ana;47.0;f;manizales;la contaminacion del rio esta aumentando;educacion;no urgente;2024 07 24;1;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
9013;carlos;31.0;otro;pereira;faltan medicos en el centro de salud;salud;no urgente;2023 03 01;0;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
9014;ana;71.0;otro;cucuta;necesitamos mas acceso a internet en la zona;educacion;urgente;2023 02 21;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
9015;laura;17.0;f;santa marta;falta agua potable en varias casas;salud;urgente;2023 08 22;1;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
9016;juan;74.0;;pereira;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2024 02 22;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
9017;sofia;18.0;otro;cartagena;falta agua potable en varias casas;educacion;no urgente;2023 11 21;1;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
9018;juan;28.0;m;cali;necesitamos mas acceso a internet en la zona;medio ambiente;no urgente;2023 03 17;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
9019;jorge;60.0;m;cucuta;necesitamos mas acceso a internet en la zona;educacion;urgente;2024 01 20;1;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
9020;jorge;27.0;f;cartagena;faltan medicos en el centro de salud;educacion;urgente;2023 02 13;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
9021;juan;69.0;otro;santa marta;queremos mas presencia policial;seguridad;no urgente;2024 11 01;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
9022;maria;30.0;otro;medellin;queremos mas presencia policial;medio ambiente;urgente;2024 08 23;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
9023;maria;18.0;m;cartagena;falta agua potable en varias casas;seguridad;urgente;2024 01 13;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
9024;maria;40.0;m;barranquilla;las calles estan muy oscuras y peligrosas;salud;urgente;2023 08 14;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
9025;jorge;15.0;m;cartagena;las calles estan muy oscuras y peligrosas;medio ambiente;no urgente;2023 05 30;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
9026;carlos;;f;manizales;faltan medicos en el centro de salud;seguridad;no urgente;2023 09 26;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
9027;sofia;80.0;m;bogota;hay problemas con la recoleccion de basura;educacion;no urgente;2023 03 29;0;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
9028;laura;56.0;f;cali;no hay suficientes escuelas publicas;seguridad;urgente;2023 03 23;0;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
9029;pedro;43.0;f;bogota;necesitamos mas acceso a internet en la zona;medio ambiente;no urgente;2023 09 23;1;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
9030;maria;75.0;f;cartagena;las calles estan muy oscuras y peligrosas;salud;no urgente;2024 04 09;0;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
9031;jorge;28.0;f;bucaramanga;no hay suficientes escuelas publicas;educacion;urgente;2024 12 01;0;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
9032;valentina;15.0;otro;santa marta;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2023 11 18;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
9033;jorge;59.0;m;pereira;no tenemos centros culturales ni bibliotecas;salud;urgente;2024 06 12;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
9034;maria;40.0;f;bogota;queremos mas presencia policial;salud;urgente;2023 11 16;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
9035;camilo;52.0;m;cartagena;necesitamos mas acceso a internet en la zona;seguridad;urgente;2024 09 05;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
9036;laura;50.0;otro;bucaramanga;la contaminacion del rio esta aumentando;educacion;urgente;2023 10 30;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
9037;sofia;75.0;f;manizales;faltan medicos en el centro de salud;educacion;no urgente;2023 03 08;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
9038;jorge;21.0;f;cali;las calles estan muy oscuras y peligrosas;seguridad;urgente;2023 08 03;0;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
